image,mask,type
vkitti/images/Scene06_30-deg-left_frames_rgb_Camera_1_00051.jpg,vkitti/masks/Scene06_30-deg-left_frames_rgb_Camera_1_00051.png,train
vkitti/images/Scene18_morning_frames_rgb_Camera_1_00081.jpg,vkitti/masks/Scene18_morning_frames_rgb_Camera_1_00081.png,train
LostAndFound_Road/images/02_Hanns_Klemm_Str_44_000003_000030_leftImg8bit.png,LostAndFound_Road/masks/02_Hanns_Klemm_Str_44_000003_000030_leftImg8bit.png,train
vkitti/images/Scene20_30-deg-right_frames_rgb_Camera_1_00291.jpg,vkitti/masks/Scene20_30-deg-right_frames_rgb_Camera_1_00291.png,train
LostAndFound_Road/images/02_Hanns_Klemm_Str_44_000017_000090_leftImg8bit.png,LostAndFound_Road/masks/02_Hanns_Klemm_Str_44_000017_000090_leftImg8bit.png,train
vkitti/images/Scene20_30-deg-left_frames_rgb_Camera_0_00777.jpg,vkitti/masks/Scene20_30-deg-left_frames_rgb_Camera_0_00777.png,train
vkitti/images/Scene01_sunset_frames_rgb_Camera_1_00045.jpg,vkitti/masks/Scene01_sunset_frames_rgb_Camera_1_00045.png,train
vkitti/images/Scene20_fog_frames_rgb_Camera_1_00018.jpg,vkitti/masks/Scene20_fog_frames_rgb_Camera_1_00018.png,train
vkitti/images/Scene18_overcast_frames_rgb_Camera_0_00121.jpg,vkitti/masks/Scene18_overcast_frames_rgb_Camera_0_00121.png,train
vkitti/images/Scene02_fog_frames_rgb_Camera_0_00144.jpg,vkitti/masks/Scene02_fog_frames_rgb_Camera_0_00144.png,train
vkitti/images/Scene01_30-deg-left_frames_rgb_Camera_1_00116.jpg,vkitti/masks/Scene01_30-deg-left_frames_rgb_Camera_1_00116.png,train
LostAndFound_Road/images/05_Schafgasse_1_000005_000080_leftImg8bit.png,LostAndFound_Road/masks/05_Schafgasse_1_000005_000080_leftImg8bit.png,train
vkitti/images/Scene20_15-deg-left_frames_rgb_Camera_1_00637.jpg,vkitti/masks/Scene20_15-deg-left_frames_rgb_Camera_1_00637.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_1_00122.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_1_00122.png,train
vkitti/images/Scene20_morning_frames_rgb_Camera_0_00595.jpg,vkitti/masks/Scene20_morning_frames_rgb_Camera_0_00595.png,train
vkitti/images/Scene01_30-deg-left_frames_rgb_Camera_1_00179.jpg,vkitti/masks/Scene01_30-deg-left_frames_rgb_Camera_1_00179.png,train
vkitti/images/Scene01_overcast_frames_rgb_Camera_1_00429.jpg,vkitti/masks/Scene01_overcast_frames_rgb_Camera_1_00429.png,train
vkitti/images/Scene02_30-deg-right_frames_rgb_Camera_1_00118.jpg,vkitti/masks/Scene02_30-deg-right_frames_rgb_Camera_1_00118.png,train
LostAndFound_Road/images/12_Umberto_Nobile_Str_000001_000120_leftImg8bit.png,LostAndFound_Road/masks/12_Umberto_Nobile_Str_000001_000120_leftImg8bit.png,train
vkitti/images/Scene20_sunset_frames_rgb_Camera_1_00145.jpg,vkitti/masks/Scene20_sunset_frames_rgb_Camera_1_00145.png,train
vkitti/images/Scene01_15-deg-right_frames_rgb_Camera_0_00279.jpg,vkitti/masks/Scene01_15-deg-right_frames_rgb_Camera_0_00279.png,train
vkitti/images/Scene06_rain_frames_rgb_Camera_0_00102.jpg,vkitti/masks/Scene06_rain_frames_rgb_Camera_0_00102.png,train
vkitti/images/Scene20_sunset_frames_rgb_Camera_0_00511.jpg,vkitti/masks/Scene20_sunset_frames_rgb_Camera_0_00511.png,train
vkitti/images/Scene20_15-deg-right_frames_rgb_Camera_0_00350.jpg,vkitti/masks/Scene20_15-deg-right_frames_rgb_Camera_0_00350.png,train
vkitti/images/Scene18_sunset_frames_rgb_Camera_1_00322.jpg,vkitti/masks/Scene18_sunset_frames_rgb_Camera_1_00322.png,train
vkitti/images/Scene20_morning_frames_rgb_Camera_1_00151.jpg,vkitti/masks/Scene20_morning_frames_rgb_Camera_1_00151.png,train
vkitti/images/Scene18_sunset_frames_rgb_Camera_1_00270.jpg,vkitti/masks/Scene18_sunset_frames_rgb_Camera_1_00270.png,train
vkitti/images/Scene02_15-deg-left_frames_rgb_Camera_1_00110.jpg,vkitti/masks/Scene02_15-deg-left_frames_rgb_Camera_1_00110.png,train
vkitti/images/Scene02_fog_frames_rgb_Camera_1_00090.jpg,vkitti/masks/Scene02_fog_frames_rgb_Camera_1_00090.png,train
vkitti/images/Scene01_sunset_frames_rgb_Camera_1_00279.jpg,vkitti/masks/Scene01_sunset_frames_rgb_Camera_1_00279.png,train
vkitti/images/Scene20_15-deg-left_frames_rgb_Camera_0_00316.jpg,vkitti/masks/Scene20_15-deg-left_frames_rgb_Camera_0_00316.png,train
vkitti/images/Scene20_15-deg-right_frames_rgb_Camera_1_00612.jpg,vkitti/masks/Scene20_15-deg-right_frames_rgb_Camera_1_00612.png,train
vkitti/images/Scene06_15-deg-right_frames_rgb_Camera_1_00146.jpg,vkitti/masks/Scene06_15-deg-right_frames_rgb_Camera_1_00146.png,train
vkitti/images/Scene20_30-deg-right_frames_rgb_Camera_1_00181.jpg,vkitti/masks/Scene20_30-deg-right_frames_rgb_Camera_1_00181.png,train
vkitti/images/Scene01_fog_frames_rgb_Camera_0_00245.jpg,vkitti/masks/Scene01_fog_frames_rgb_Camera_0_00245.png,train
vkitti/images/Scene20_30-deg-right_frames_rgb_Camera_0_00144.jpg,vkitti/masks/Scene20_30-deg-right_frames_rgb_Camera_0_00144.png,train
vkitti/images/Scene20_30-deg-right_frames_rgb_Camera_1_00252.jpg,vkitti/masks/Scene20_30-deg-right_frames_rgb_Camera_1_00252.png,train
vkitti/images/Scene18_clone_frames_rgb_Camera_0_00020.jpg,vkitti/masks/Scene18_clone_frames_rgb_Camera_0_00020.png,train
vkitti/images/Scene01_sunset_frames_rgb_Camera_0_00251.jpg,vkitti/masks/Scene01_sunset_frames_rgb_Camera_0_00251.png,train
vkitti/images/Scene02_fog_frames_rgb_Camera_1_00232.jpg,vkitti/masks/Scene02_fog_frames_rgb_Camera_1_00232.png,train
vkitti/images/Scene02_30-deg-left_frames_rgb_Camera_0_00182.jpg,vkitti/masks/Scene02_30-deg-left_frames_rgb_Camera_0_00182.png,train
vkitti/images/Scene18_clone_frames_rgb_Camera_0_00127.jpg,vkitti/masks/Scene18_clone_frames_rgb_Camera_0_00127.png,train
vkitti/images/Scene06_overcast_frames_rgb_Camera_1_00121.jpg,vkitti/masks/Scene06_overcast_frames_rgb_Camera_1_00121.png,train
vkitti/images/Scene06_30-deg-left_frames_rgb_Camera_0_00029.jpg,vkitti/masks/Scene06_30-deg-left_frames_rgb_Camera_0_00029.png,train
vkitti/images/Scene20_30-deg-right_frames_rgb_Camera_1_00184.jpg,vkitti/masks/Scene20_30-deg-right_frames_rgb_Camera_1_00184.png,train
vkitti/images/Scene01_15-deg-right_frames_rgb_Camera_0_00055.jpg,vkitti/masks/Scene01_15-deg-right_frames_rgb_Camera_0_00055.png,train
vkitti/images/Scene20_30-deg-right_frames_rgb_Camera_0_00754.jpg,vkitti/masks/Scene20_30-deg-right_frames_rgb_Camera_0_00754.png,train
vkitti/images/Scene01_morning_frames_rgb_Camera_0_00357.jpg,vkitti/masks/Scene01_morning_frames_rgb_Camera_0_00357.png,train
vkitti/images/Scene06_sunset_frames_rgb_Camera_0_00102.jpg,vkitti/masks/Scene06_sunset_frames_rgb_Camera_0_00102.png,train
vkitti/images/Scene20_rain_frames_rgb_Camera_1_00198.jpg,vkitti/masks/Scene20_rain_frames_rgb_Camera_1_00198.png,train
vkitti/images/Scene20_15-deg-right_frames_rgb_Camera_0_00386.jpg,vkitti/masks/Scene20_15-deg-right_frames_rgb_Camera_0_00386.png,train
vkitti/images/Scene01_sunset_frames_rgb_Camera_1_00392.jpg,vkitti/masks/Scene01_sunset_frames_rgb_Camera_1_00392.png,train
vkitti/images/Scene20_rain_frames_rgb_Camera_1_00583.jpg,vkitti/masks/Scene20_rain_frames_rgb_Camera_1_00583.png,train
vkitti/images/Scene20_sunset_frames_rgb_Camera_0_00095.jpg,vkitti/masks/Scene20_sunset_frames_rgb_Camera_0_00095.png,train
vkitti/images/Scene01_morning_frames_rgb_Camera_1_00421.jpg,vkitti/masks/Scene01_morning_frames_rgb_Camera_1_00421.png,train
vkitti/images/Scene01_clone_frames_rgb_Camera_0_00084.jpg,vkitti/masks/Scene01_clone_frames_rgb_Camera_0_00084.png,train
vkitti/images/Scene06_30-deg-left_frames_rgb_Camera_0_00170.jpg,vkitti/masks/Scene06_30-deg-left_frames_rgb_Camera_0_00170.png,train
vkitti/images/Scene20_30-deg-left_frames_rgb_Camera_1_00161.jpg,vkitti/masks/Scene20_30-deg-left_frames_rgb_Camera_1_00161.png,train
vkitti/images/Scene02_overcast_frames_rgb_Camera_1_00049.jpg,vkitti/masks/Scene02_overcast_frames_rgb_Camera_1_00049.png,train
vkitti/images/Scene20_sunset_frames_rgb_Camera_0_00395.jpg,vkitti/masks/Scene20_sunset_frames_rgb_Camera_0_00395.png,train
vkitti/images/Scene01_rain_frames_rgb_Camera_0_00258.jpg,vkitti/masks/Scene01_rain_frames_rgb_Camera_0_00258.png,train
vkitti/images/Scene20_clone_frames_rgb_Camera_0_00797.jpg,vkitti/masks/Scene20_clone_frames_rgb_Camera_0_00797.png,train
vkitti/images/Scene20_morning_frames_rgb_Camera_0_00423.jpg,vkitti/masks/Scene20_morning_frames_rgb_Camera_0_00423.png,train
vkitti/images/Scene01_overcast_frames_rgb_Camera_0_00120.jpg,vkitti/masks/Scene01_overcast_frames_rgb_Camera_0_00120.png,train
vkitti/images/Scene02_overcast_frames_rgb_Camera_1_00167.jpg,vkitti/masks/Scene02_overcast_frames_rgb_Camera_1_00167.png,train
LostAndFound_Road/images/01_Hanns_Klemm_Str_45_000007_000250_leftImg8bit.png,LostAndFound_Road/masks/01_Hanns_Klemm_Str_45_000007_000250_leftImg8bit.png,train
vkitti/images/Scene20_30-deg-left_frames_rgb_Camera_1_00239.jpg,vkitti/masks/Scene20_30-deg-left_frames_rgb_Camera_1_00239.png,train
vkitti/images/Scene18_fog_frames_rgb_Camera_1_00146.jpg,vkitti/masks/Scene18_fog_frames_rgb_Camera_1_00146.png,train
vkitti/images/Scene20_fog_frames_rgb_Camera_1_00096.jpg,vkitti/masks/Scene20_fog_frames_rgb_Camera_1_00096.png,train
LostAndFound_Road/images/01_Hanns_Klemm_Str_45_000005_000100_leftImg8bit.png,LostAndFound_Road/masks/01_Hanns_Klemm_Str_45_000005_000100_leftImg8bit.png,train
vkitti/images/Scene02_clone_frames_rgb_Camera_1_00111.jpg,vkitti/masks/Scene02_clone_frames_rgb_Camera_1_00111.png,train
LostAndFound_Road/images/07_Festplatz_Flugfeld_000001_000120_leftImg8bit.png,LostAndFound_Road/masks/07_Festplatz_Flugfeld_000001_000120_leftImg8bit.png,train
vkitti/images/Scene01_fog_frames_rgb_Camera_1_00436.jpg,vkitti/masks/Scene01_fog_frames_rgb_Camera_1_00436.png,train
vkitti/images/Scene18_rain_frames_rgb_Camera_0_00043.jpg,vkitti/masks/Scene18_rain_frames_rgb_Camera_0_00043.png,train
vkitti/images/Scene01_30-deg-right_frames_rgb_Camera_1_00256.jpg,vkitti/masks/Scene01_30-deg-right_frames_rgb_Camera_1_00256.png,train
vkitti/images/Scene20_sunset_frames_rgb_Camera_1_00273.jpg,vkitti/masks/Scene20_sunset_frames_rgb_Camera_1_00273.png,train
vkitti/images/Scene01_30-deg-left_frames_rgb_Camera_1_00245.jpg,vkitti/masks/Scene01_30-deg-left_frames_rgb_Camera_1_00245.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_0_00738.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_0_00738.png,train
vkitti/images/Scene06_30-deg-right_frames_rgb_Camera_0_00038.jpg,vkitti/masks/Scene06_30-deg-right_frames_rgb_Camera_0_00038.png,train
vkitti/images/Scene20_clone_frames_rgb_Camera_1_00401.jpg,vkitti/masks/Scene20_clone_frames_rgb_Camera_1_00401.png,train
vkitti/images/Scene06_overcast_frames_rgb_Camera_0_00143.jpg,vkitti/masks/Scene06_overcast_frames_rgb_Camera_0_00143.png,train
vkitti/images/Scene01_sunset_frames_rgb_Camera_0_00436.jpg,vkitti/masks/Scene01_sunset_frames_rgb_Camera_0_00436.png,train
vkitti/images/Scene01_15-deg-right_frames_rgb_Camera_1_00217.jpg,vkitti/masks/Scene01_15-deg-right_frames_rgb_Camera_1_00217.png,train
vkitti/images/Scene20_15-deg-right_frames_rgb_Camera_0_00113.jpg,vkitti/masks/Scene20_15-deg-right_frames_rgb_Camera_0_00113.png,train
vkitti/images/Scene01_clone_frames_rgb_Camera_1_00196.jpg,vkitti/masks/Scene01_clone_frames_rgb_Camera_1_00196.png,train
vkitti/images/Scene01_morning_frames_rgb_Camera_1_00237.jpg,vkitti/masks/Scene01_morning_frames_rgb_Camera_1_00237.png,train
vkitti/images/Scene20_30-deg-right_frames_rgb_Camera_1_00755.jpg,vkitti/masks/Scene20_30-deg-right_frames_rgb_Camera_1_00755.png,train
vkitti/images/Scene18_clone_frames_rgb_Camera_1_00088.jpg,vkitti/masks/Scene18_clone_frames_rgb_Camera_1_00088.png,train
vkitti/images/Scene01_morning_frames_rgb_Camera_1_00309.jpg,vkitti/masks/Scene01_morning_frames_rgb_Camera_1_00309.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_0_00628.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_0_00628.png,train
vkitti/images/Scene01_overcast_frames_rgb_Camera_0_00416.jpg,vkitti/masks/Scene01_overcast_frames_rgb_Camera_0_00416.png,train
vkitti/images/Scene06_30-deg-left_frames_rgb_Camera_1_00060.jpg,vkitti/masks/Scene06_30-deg-left_frames_rgb_Camera_1_00060.png,train
vkitti/images/Scene06_30-deg-right_frames_rgb_Camera_1_00175.jpg,vkitti/masks/Scene06_30-deg-right_frames_rgb_Camera_1_00175.png,train
vkitti/images/Scene18_sunset_frames_rgb_Camera_0_00261.jpg,vkitti/masks/Scene18_sunset_frames_rgb_Camera_0_00261.png,train
vkitti/images/Scene18_overcast_frames_rgb_Camera_0_00303.jpg,vkitti/masks/Scene18_overcast_frames_rgb_Camera_0_00303.png,train
vkitti/images/Scene20_clone_frames_rgb_Camera_1_00377.jpg,vkitti/masks/Scene20_clone_frames_rgb_Camera_1_00377.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_0_00629.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_0_00629.png,train
vkitti/images/Scene20_30-deg-left_frames_rgb_Camera_0_00209.jpg,vkitti/masks/Scene20_30-deg-left_frames_rgb_Camera_0_00209.png,train
vkitti/images/Scene01_15-deg-left_frames_rgb_Camera_0_00058.jpg,vkitti/masks/Scene01_15-deg-left_frames_rgb_Camera_0_00058.png,train
vkitti/images/Scene01_overcast_frames_rgb_Camera_0_00215.jpg,vkitti/masks/Scene01_overcast_frames_rgb_Camera_0_00215.png,train
vkitti/images/Scene02_15-deg-right_frames_rgb_Camera_1_00159.jpg,vkitti/masks/Scene02_15-deg-right_frames_rgb_Camera_1_00159.png,train
vkitti/images/Scene20_30-deg-right_frames_rgb_Camera_0_00318.jpg,vkitti/masks/Scene20_30-deg-right_frames_rgb_Camera_0_00318.png,train
LostAndFound_Road/images/15_Rechbergstr_Deckenpfronn_000001_000140_leftImg8bit.png,LostAndFound_Road/masks/15_Rechbergstr_Deckenpfronn_000001_000140_leftImg8bit.png,train
vkitti/images/Scene20_30-deg-left_frames_rgb_Camera_1_00475.jpg,vkitti/masks/Scene20_30-deg-left_frames_rgb_Camera_1_00475.png,train
vkitti/images/Scene20_clone_frames_rgb_Camera_0_00256.jpg,vkitti/masks/Scene20_clone_frames_rgb_Camera_0_00256.png,train
vkitti/images/Scene18_30-deg-right_frames_rgb_Camera_1_00005.jpg,vkitti/masks/Scene18_30-deg-right_frames_rgb_Camera_1_00005.png,train
vkitti/images/Scene06_30-deg-left_frames_rgb_Camera_0_00144.jpg,vkitti/masks/Scene06_30-deg-left_frames_rgb_Camera_0_00144.png,train
vkitti/images/Scene18_15-deg-right_frames_rgb_Camera_1_00284.jpg,vkitti/masks/Scene18_15-deg-right_frames_rgb_Camera_1_00284.png,train
vkitti/images/Scene06_clone_frames_rgb_Camera_0_00129.jpg,vkitti/masks/Scene06_clone_frames_rgb_Camera_0_00129.png,train
vkitti/images/Scene18_rain_frames_rgb_Camera_0_00119.jpg,vkitti/masks/Scene18_rain_frames_rgb_Camera_0_00119.png,train
vkitti/images/Scene01_30-deg-left_frames_rgb_Camera_0_00105.jpg,vkitti/masks/Scene01_30-deg-left_frames_rgb_Camera_0_00105.png,train
LostAndFound_Road/images/12_Umberto_Nobile_Str_000002_000240_leftImg8bit.png,LostAndFound_Road/masks/12_Umberto_Nobile_Str_000002_000240_leftImg8bit.png,train
vkitti/images/Scene06_rain_frames_rgb_Camera_0_00076.jpg,vkitti/masks/Scene06_rain_frames_rgb_Camera_0_00076.png,train
vkitti/images/Scene20_15-deg-right_frames_rgb_Camera_0_00471.jpg,vkitti/masks/Scene20_15-deg-right_frames_rgb_Camera_0_00471.png,train
vkitti/images/Scene20_30-deg-right_frames_rgb_Camera_0_00415.jpg,vkitti/masks/Scene20_30-deg-right_frames_rgb_Camera_0_00415.png,train
LostAndFound_Road/images/14_Otto_Lilienthal_Str_24_000003_000100_leftImg8bit.png,LostAndFound_Road/masks/14_Otto_Lilienthal_Str_24_000003_000100_leftImg8bit.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_1_00709.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_1_00709.png,train
vkitti/images/Scene18_fog_frames_rgb_Camera_1_00098.jpg,vkitti/masks/Scene18_fog_frames_rgb_Camera_1_00098.png,train
vkitti/images/Scene18_30-deg-right_frames_rgb_Camera_1_00054.jpg,vkitti/masks/Scene18_30-deg-right_frames_rgb_Camera_1_00054.png,train
vkitti/images/Scene20_sunset_frames_rgb_Camera_1_00052.jpg,vkitti/masks/Scene20_sunset_frames_rgb_Camera_1_00052.png,train
vkitti/images/Scene18_fog_frames_rgb_Camera_0_00124.jpg,vkitti/masks/Scene18_fog_frames_rgb_Camera_0_00124.png,train
vkitti/images/Scene18_morning_frames_rgb_Camera_0_00207.jpg,vkitti/masks/Scene18_morning_frames_rgb_Camera_0_00207.png,train
vkitti/images/Scene01_fog_frames_rgb_Camera_1_00010.jpg,vkitti/masks/Scene01_fog_frames_rgb_Camera_1_00010.png,train
vkitti/images/Scene20_morning_frames_rgb_Camera_1_00455.jpg,vkitti/masks/Scene20_morning_frames_rgb_Camera_1_00455.png,train
vkitti/images/Scene01_sunset_frames_rgb_Camera_1_00347.jpg,vkitti/masks/Scene01_sunset_frames_rgb_Camera_1_00347.png,train
vkitti/images/Scene02_overcast_frames_rgb_Camera_0_00003.jpg,vkitti/masks/Scene02_overcast_frames_rgb_Camera_0_00003.png,train
vkitti/images/Scene18_clone_frames_rgb_Camera_0_00112.jpg,vkitti/masks/Scene18_clone_frames_rgb_Camera_0_00112.png,train
vkitti/images/Scene01_30-deg-left_frames_rgb_Camera_0_00442.jpg,vkitti/masks/Scene01_30-deg-left_frames_rgb_Camera_0_00442.png,train
vkitti/images/Scene01_morning_frames_rgb_Camera_1_00363.jpg,vkitti/masks/Scene01_morning_frames_rgb_Camera_1_00363.png,train
vkitti/images/Scene01_sunset_frames_rgb_Camera_1_00159.jpg,vkitti/masks/Scene01_sunset_frames_rgb_Camera_1_00159.png,train
vkitti/images/Scene20_morning_frames_rgb_Camera_0_00406.jpg,vkitti/masks/Scene20_morning_frames_rgb_Camera_0_00406.png,train
vkitti/images/Scene18_morning_frames_rgb_Camera_0_00154.jpg,vkitti/masks/Scene18_morning_frames_rgb_Camera_0_00154.png,train
vkitti/images/Scene06_clone_frames_rgb_Camera_1_00039.jpg,vkitti/masks/Scene06_clone_frames_rgb_Camera_1_00039.png,train
vkitti/images/Scene18_morning_frames_rgb_Camera_1_00309.jpg,vkitti/masks/Scene18_morning_frames_rgb_Camera_1_00309.png,train
vkitti/images/Scene20_15-deg-left_frames_rgb_Camera_0_00325.jpg,vkitti/masks/Scene20_15-deg-left_frames_rgb_Camera_0_00325.png,train
vkitti/images/Scene01_overcast_frames_rgb_Camera_0_00047.jpg,vkitti/masks/Scene01_overcast_frames_rgb_Camera_0_00047.png,train
vkitti/images/Scene06_30-deg-left_frames_rgb_Camera_0_00220.jpg,vkitti/masks/Scene06_30-deg-left_frames_rgb_Camera_0_00220.png,train
vkitti/images/Scene18_sunset_frames_rgb_Camera_1_00044.jpg,vkitti/masks/Scene18_sunset_frames_rgb_Camera_1_00044.png,train
vkitti/images/Scene01_30-deg-left_frames_rgb_Camera_0_00435.jpg,vkitti/masks/Scene01_30-deg-left_frames_rgb_Camera_0_00435.png,train
vkitti/images/Scene01_overcast_frames_rgb_Camera_1_00353.jpg,vkitti/masks/Scene01_overcast_frames_rgb_Camera_1_00353.png,train
vkitti/images/Scene20_15-deg-left_frames_rgb_Camera_1_00142.jpg,vkitti/masks/Scene20_15-deg-left_frames_rgb_Camera_1_00142.png,train
vkitti/images/Scene20_30-deg-right_frames_rgb_Camera_0_00342.jpg,vkitti/masks/Scene20_30-deg-right_frames_rgb_Camera_0_00342.png,train
vkitti/images/Scene06_clone_frames_rgb_Camera_0_00108.jpg,vkitti/masks/Scene06_clone_frames_rgb_Camera_0_00108.png,train
vkitti/images/Scene01_fog_frames_rgb_Camera_0_00401.jpg,vkitti/masks/Scene01_fog_frames_rgb_Camera_0_00401.png,train
vkitti/images/Scene02_clone_frames_rgb_Camera_1_00188.jpg,vkitti/masks/Scene02_clone_frames_rgb_Camera_1_00188.png,train
vkitti/images/Scene20_clone_frames_rgb_Camera_0_00700.jpg,vkitti/masks/Scene20_clone_frames_rgb_Camera_0_00700.png,train
vkitti/images/Scene18_15-deg-left_frames_rgb_Camera_1_00205.jpg,vkitti/masks/Scene18_15-deg-left_frames_rgb_Camera_1_00205.png,train
vkitti/images/Scene02_sunset_frames_rgb_Camera_0_00157.jpg,vkitti/masks/Scene02_sunset_frames_rgb_Camera_0_00157.png,train
vkitti/images/Scene20_fog_frames_rgb_Camera_0_00399.jpg,vkitti/masks/Scene20_fog_frames_rgb_Camera_0_00399.png,train
vkitti/images/Scene20_sunset_frames_rgb_Camera_0_00652.jpg,vkitti/masks/Scene20_sunset_frames_rgb_Camera_0_00652.png,train
vkitti/images/Scene02_morning_frames_rgb_Camera_0_00062.jpg,vkitti/masks/Scene02_morning_frames_rgb_Camera_0_00062.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_0_00093.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_0_00093.png,train
vkitti/images/Scene18_15-deg-right_frames_rgb_Camera_1_00132.jpg,vkitti/masks/Scene18_15-deg-right_frames_rgb_Camera_1_00132.png,train
vkitti/images/Scene18_15-deg-left_frames_rgb_Camera_0_00033.jpg,vkitti/masks/Scene18_15-deg-left_frames_rgb_Camera_0_00033.png,train
LostAndFound_Road/images/04_Maurener_Weg_8_000013_000040_leftImg8bit.png,LostAndFound_Road/masks/04_Maurener_Weg_8_000013_000040_leftImg8bit.png,train
vkitti/images/Scene18_15-deg-right_frames_rgb_Camera_1_00331.jpg,vkitti/masks/Scene18_15-deg-right_frames_rgb_Camera_1_00331.png,train
vkitti/images/Scene02_sunset_frames_rgb_Camera_1_00104.jpg,vkitti/masks/Scene02_sunset_frames_rgb_Camera_1_00104.png,train
vkitti/images/Scene01_30-deg-right_frames_rgb_Camera_1_00266.jpg,vkitti/masks/Scene01_30-deg-right_frames_rgb_Camera_1_00266.png,train
vkitti/images/Scene20_rain_frames_rgb_Camera_1_00502.jpg,vkitti/masks/Scene20_rain_frames_rgb_Camera_1_00502.png,train
vkitti/images/Scene20_rain_frames_rgb_Camera_0_00427.jpg,vkitti/masks/Scene20_rain_frames_rgb_Camera_0_00427.png,train
vkitti/images/Scene01_sunset_frames_rgb_Camera_0_00042.jpg,vkitti/masks/Scene01_sunset_frames_rgb_Camera_0_00042.png,train
vkitti/images/Scene20_30-deg-left_frames_rgb_Camera_1_00215.jpg,vkitti/masks/Scene20_30-deg-left_frames_rgb_Camera_1_00215.png,train
vkitti/images/Scene20_rain_frames_rgb_Camera_1_00319.jpg,vkitti/masks/Scene20_rain_frames_rgb_Camera_1_00319.png,train
vkitti/images/Scene18_sunset_frames_rgb_Camera_0_00249.jpg,vkitti/masks/Scene18_sunset_frames_rgb_Camera_0_00249.png,train
vkitti/images/Scene18_clone_frames_rgb_Camera_0_00248.jpg,vkitti/masks/Scene18_clone_frames_rgb_Camera_0_00248.png,train
vkitti/images/Scene06_overcast_frames_rgb_Camera_0_00204.jpg,vkitti/masks/Scene06_overcast_frames_rgb_Camera_0_00204.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_1_00776.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_1_00776.png,train
vkitti/images/Scene20_clone_frames_rgb_Camera_0_00040.jpg,vkitti/masks/Scene20_clone_frames_rgb_Camera_0_00040.png,train
vkitti/images/Scene20_morning_frames_rgb_Camera_1_00826.jpg,vkitti/masks/Scene20_morning_frames_rgb_Camera_1_00826.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_1_00377.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_1_00377.png,train
vkitti/images/Scene01_15-deg-right_frames_rgb_Camera_0_00346.jpg,vkitti/masks/Scene01_15-deg-right_frames_rgb_Camera_0_00346.png,train
vkitti/images/Scene20_rain_frames_rgb_Camera_1_00585.jpg,vkitti/masks/Scene20_rain_frames_rgb_Camera_1_00585.png,train
vkitti/images/Scene02_30-deg-right_frames_rgb_Camera_0_00074.jpg,vkitti/masks/Scene02_30-deg-right_frames_rgb_Camera_0_00074.png,train
LostAndFound_Road/images/02_Hanns_Klemm_Str_44_000016_000090_leftImg8bit.png,LostAndFound_Road/masks/02_Hanns_Klemm_Str_44_000016_000090_leftImg8bit.png,train
vkitti/images/Scene02_overcast_frames_rgb_Camera_1_00129.jpg,vkitti/masks/Scene02_overcast_frames_rgb_Camera_1_00129.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_1_00192.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_1_00192.png,train
vkitti/images/Scene20_15-deg-right_frames_rgb_Camera_1_00439.jpg,vkitti/masks/Scene20_15-deg-right_frames_rgb_Camera_1_00439.png,train
vkitti/images/Scene18_30-deg-right_frames_rgb_Camera_1_00126.jpg,vkitti/masks/Scene18_30-deg-right_frames_rgb_Camera_1_00126.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_1_00689.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_1_00689.png,train
vkitti/images/Scene01_fog_frames_rgb_Camera_0_00074.jpg,vkitti/masks/Scene01_fog_frames_rgb_Camera_0_00074.png,train
vkitti/images/Scene02_15-deg-left_frames_rgb_Camera_0_00005.jpg,vkitti/masks/Scene02_15-deg-left_frames_rgb_Camera_0_00005.png,train
vkitti/images/Scene20_rain_frames_rgb_Camera_1_00768.jpg,vkitti/masks/Scene20_rain_frames_rgb_Camera_1_00768.png,train
vkitti/images/Scene02_sunset_frames_rgb_Camera_0_00203.jpg,vkitti/masks/Scene02_sunset_frames_rgb_Camera_0_00203.png,train
vkitti/images/Scene06_fog_frames_rgb_Camera_0_00158.jpg,vkitti/masks/Scene06_fog_frames_rgb_Camera_0_00158.png,train
vkitti/images/Scene20_morning_frames_rgb_Camera_1_00063.jpg,vkitti/masks/Scene20_morning_frames_rgb_Camera_1_00063.png,train
